,ProteinID,126 Vert Med,127n Vert Med,127c Vert Med,128n Vert Med,128c Vert Med,129n Vert Med,batch_p_value,null_batch_p_value,1 vs 2,i_value,BH_value,Significant?,PepPerProt
2808,YNL231C,266948.815,269912.52,275338.6922,242519.8759,247792.5602,244250.567,0.000811426,0.404207997,0.000878267,1210,0.002335029,TRUE,9
2938,YOL038W,238833.929,240521.5488,239739.342,274676.9685,273065.8239,263411.9828,0.000814982,0.57748064,0.000986154,1211,0.002343325,TRUE,6
2616,YMR247C,321296.9927,295297.9747,308577.5329,208773.2475,227747.379,205327.6575,0.000816236,0.296203945,0.000769004,1212,0.002344994,TRUE,5
404,YDL045W-A,139738.7587,153564.4403,183414.441,336964.7925,322480.4729,352457.15,0.000824234,0.510099893,0.000327394,1213,0.00236602,TRUE,1
3175,YOR297C,213877.1689,212069.8293,214176.3782,273939.9163,293736.7202,308441.4131,0.000826964,0.565952549,0.001420711,1214,0.002371902,TRUE,2
2614,YMR244C-A,227637.8381,207313.1701,215800.1051,280909.2542,288770.6503,297694.1728,0.00083143,0.665585099,0.000696098,1215,0.00238275,TRUE,2
1127,YGL078C,231354.1167,238443.6596,224632.7685,272307.5914,276553.6891,281798.999,0.000834856,0.384825991,0.000719494,1216,0.002390598,TRUE,19
1901,YKL009W,231491.9686,226695.3931,237289.4503,269814.9175,283878.2505,277538.3168,0.000835211,0.769296509,0.000885008,1217,0.00238965,TRUE,8
992,YER169W,219393.8643,227313.9463,224404.2274,271076.4205,284939.1834,294470.626,0.000835606,0.490880639,0.001133091,1218,0.002388818,TRUE,3
8,YAL005C,309008.2705,302352.0998,279608.1102,224444.2827,225131.985,218407.511,0.000837229,0.552580521,0.001250747,1219,0.002391495,TRUE,51
893,YER021W,285212.842,290854.8758,277597.3308,231989.7216,226372.7796,240523.6658,0.000838431,0.760070771,0.000786375,1220,0.002392966,TRUE,10
3312,YPL170W,191859.8656,176530.5959,196590.9287,307886.2115,341113.3137,291516.5149,0.000838579,0.80132768,0.001372602,1221,0.002391427,TRUE,5
2303,YLR321C,273523.0897,268463.996,266345.6562,246558.1491,248017.3263,242671.4245,0.000842401,0.411984382,0.000878479,1222,0.002400361,TRUE,4
1702,YJL044C,319304.2024,292420.8868,330164.8349,202618.348,220747.7386,205720.0875,0.000845716,0.287964563,0.001141952,1223,0.002407836,TRUE,2
2120,YLL048C,275676.6385,280650.2978,268743.1451,237709.8312,244010.5655,241364.2397,0.000852847,0.583260151,0.000959842,1224,0.002426156,TRUE,13
2919,YOL002C,304047.2142,289363.9055,286803.2582,223276.8643,236086.7936,218783.2343,0.000856802,0.348433603,0.000835859,1225,0.002435415,TRUE,2
2022,YKL204W,228415.3715,229100.8437,238617.1408,279580.4768,281727.5949,269413.6409,0.000857714,0.682688939,0.000871053,1226,0.00243602,TRUE,3
511,YDL217C,202630.0124,202435.0798,208339.5809,300619.4258,277100.6273,319514.4222,0.000862676,0.386822333,0.001594276,1227,0.002448114,TRUE,2
3187,YOR320C,314197.9741,305109.5899,286211.7897,208707.9086,223956.9843,223486.1799,0.000863992,0.495218262,0.000996071,1228,0.002449854,TRUE,1
1341,YGR185C,290274.6073,296987.7211,288063.3653,231137.6247,215222.2162,234636.0745,0.000868468,0.7863842,0.00058638,1229,0.002460543,TRUE,21
2081,YKR084C,288441.3176,278042.4235,290380.7231,229630.7943,241324.6904,227199.7622,0.000871333,0.283365574,0.000803517,1230,0.002466653,TRUE,11
966,YER127W,287873.4632,282138.2434,289084.639,233156.7489,240408.9532,222582.4549,0.000872141,0.333253191,0.000633154,1231,0.002466934,TRUE,4
1515,YHR127W,195049.9441,207016.5628,185200.1892,297039.7452,291256.0852,329608.538,0.000877479,0.337645053,0.001226069,1232,0.002480016,TRUE,3
2078,YKR080W,283751.5411,278290.0716,272582.7218,234215.0289,244464.7443,236831.2564,0.000878822,0.396738545,0.000876491,1233,0.0024818,TRUE,9
2905,YNR041C,183731.0946,170889.7624,165474.6457,286345.3328,352749.7174,336823.9136,0.000882093,0.670892529,0.001845723,1234,0.002489018,TRUE,1
999,YER178W,275774.274,270787.9897,277938.4254,238451.2232,247507.0951,238583.76,0.000885418,0.286465747,0.000815263,1235,0.002496378,TRUE,27
212,YBR140C,302081.1692,297229.7956,278343.4131,226581.9099,231966.2322,220809.2546,0.000887788,0.503082093,0.001129424,1236,0.002501033,TRUE,3
1115,YGL058W,360153.8636,344711.8309,322874.7868,177897.3683,208324.9596,169853.3712,0.000887933,0.376812718,0.00059328,1237,0.00249942,TRUE,1
1814,YJR031C,303732.5312,321961.0805,289321.076,212350.2938,209108.4671,225961.964,0.000890632,0.757267271,0.0011573,1238,0.002504992,TRUE,3
1969,YKL116C,220346.7003,201840.1258,194118.2967,288316.0637,308468.2841,298816.1087,0.000892217,0.647583728,0.000663158,1239,0.002507424,TRUE,1
1033,YFL044C,292585.1779,299894.887,274731.2794,228821.4717,229072.4771,229621.9758,0.000893649,0.677057592,0.001317243,1240,0.002509424,TRUE,2
2419,YML055W,210791.9749,221196.4378,201058.7336,285699.9744,286406.5339,308522.2972,0.000903786,0.350894973,0.000960286,1241,0.002535844,TRUE,3
674,YDR256C,33319.31662,22191.56855,59045.59631,445276.8713,459023.054,408762.7403,0.000916401,0.713643803,2.75E-05,1242,0.002569171,TRUE,1
1328,YGR166W,319386.2862,325367.6866,284691.036,216172.2133,209101.3616,209968.0777,0.00091951,0.680052769,0.00159439,1243,0.002575811,TRUE,1
1146,YGL106W,241881.3288,246287.7189,247764.5536,268377.3389,263305.5961,265410.385,0.000929417,0.393368407,0.000893766,1244,0.00260147,TRUE,9
1522,YHR138C,270677.967,283613.7641,285985.8473,237026.8588,233616.2184,240397.8053,0.0009303,0.676513684,0.001111927,1245,0.00260185,TRUE,1
2759,YNL147W,190708.44,192656.1505,198944.3344,337068.2678,283097.1568,302966.6701,0.000938735,0.395829625,0.002055857,1246,0.002623334,TRUE,3
2018,YKL196C,279386.1396,278083.7808,277729.7217,235684.912,246829.6333,233012.8623,0.00093906,0.341277356,0.000725075,1247,0.002622139,TRUE,11
959,YER114C,290320.9019,273600.3514,277814.1041,235507.332,233819.2966,240171.0897,0.000939953,0.461934468,0.001198767,1248,0.00262253,TRUE,9
1912,YKL021C,292223.3909,287837.6488,299760.6783,226538.5899,237082.4888,215809.5142,0.000941148,0.325887922,0.000695867,1249,0.00262376,TRUE,8
1761,YJL156C,200393.8845,191726.7476,213590.925,284872.0519,320203.1239,301314.1687,0.000941791,0.780269365,0.001132349,1250,0.002623452,TRUE,3
124,YBR009C,199601.4515,208197.2516,216425.3561,313350.1304,279519.0438,296173.1951,0.000946242,0.391567389,0.001267084,1251,0.002633743,TRUE,14
398,YDL031W,275603.2035,274957.8255,268697.253,238611.4987,247640.0702,241932.4524,0.000954696,0.434586353,0.000905154,1252,0.002655153,TRUE,19
519,YDL229W,240466.372,241680.908,243869.5881,274160.0852,264077.193,266952.1445,0.000955912,0.409858929,0.001123656,1253,0.002656412,TRUE,128
595,YDR121W,288346.6841,285204.3639,302734.1133,229243.1363,235227.5472,218033.018,0.000975455,0.342286296,0.000940868,1254,0.00270856,TRUE,3
3382,YPR020W,73101.71638,70839.77028,87798.89377,469799.0736,275381.092,462264.9848,0.000977009,0.392186147,0.006997324,1255,0.002710714,TRUE,5
1924,YKL041W,280712.622,274471.3088,286520.7385,230039.5552,237918.4407,242283.2515,0.000977188,0.397264505,0.000930036,1256,0.00270905,TRUE,3
1486,YHR082C,320324.5693,300791.4497,302972.8064,200931.3752,228483.0228,212810.2812,0.000979507,0.329736796,0.000740755,1257,0.00271332,TRUE,3
2678,YNL023C,303568.0068,292304.7157,279468.6067,219973.5979,232127.7936,229255.5434,0.000980227,0.462650826,0.001195386,1258,0.002713156,TRUE,6
616,YDR161W,277749.1553,288766.6394,297589.5921,234449.9704,234313.6661,223357.7874,0.000980649,0.480252387,0.00109311,1259,0.002712167,TRUE,7
350,YCR033W,225256.4156,240341.8638,229739.3291,280620.3565,273796.7404,275729.7607,0.000984833,0.31538482,0.000792429,1260,0.002721577,TRUE,3
1646,YIL145C,285930.3634,289525.7399,276821.8456,225461.2704,239846.9023,235390.56,0.000984905,0.49587333,0.000888259,1261,0.002719618,TRUE,8
860,YEL047C,281079.456,280598.416,275243.7508,231721.1227,245691.8256,236380.1323,0.000988447,0.391221885,0.000810432,1262,0.002727238,TRUE,21
3237,YPL032C,227698.893,224319.7392,210714.3111,275586.574,288770.866,292458.6218,0.000997226,0.51479098,0.000891525,1263,0.002749281,TRUE,11
1397,YGR271W,329589.1229,324192.5957,285389.1014,206582.1963,213342.8297,207523.5423,0.000998162,0.567420289,0.001797682,1264,0.002749683,TRUE,2
2464,YML121W,241161.317,238185.9762,238842.7581,274445.8289,263122.2005,273743.2837,0.001002238,0.378993148,0.001189603,1265,0.002758729,TRUE,2
2662,YMR315W,344502.5672,322895.6249,335115.8019,173400.6154,214530.6564,190383.1519,0.00100572,0.318804342,0.000466015,1266,0.002766128,TRUE,1
2242,YLR209C,198264.099,207279.8694,182569.2385,303696.0065,287620.287,325585.6478,0.001006724,0.318022341,0.001135837,1267,0.002766704,TRUE,2
1402,YGR279C,279187.8322,279879.1319,276323.7461,230870.6371,245439.5286,238800.1411,0.001007311,0.398924862,0.000769663,1268,0.002766133,TRUE,8
3307,YPL154C,273824.6449,283969.0568,281461.0011,243354.3899,238045.8995,230509.2814,0.001010318,0.593083466,0.000914275,1269,0.002772206,TRUE,11
2459,YML112W,313292.365,286930.8705,322856.0565,205325.3856,220304.4037,218552.5903,0.001010828,0.316990033,0.001374744,1270,0.002771421,TRUE,1
801,YDR487C,285866.4741,274344.2852,282441.0262,232222.7183,244073.9678,233283.278,0.00101209,0.276696539,0.000961693,1271,0.002772698,TRUE,6
2271,YLR260W,207807.3382,190720.6042,212751.2914,292292.8592,319414.8925,290111.0781,0.001016555,0.830979354,0.001106372,1272,0.002782739,TRUE,2
1852,YJR086W,297437.9438,287551.8025,298040.6296,238504.5633,218092.3184,219139.6366,0.001017008,0.557031568,0.000754248,1273,0.002781793,TRUE,1
2951,YOL058W,273361.2482,277848.2298,271212.236,238581.6615,248110.8427,239026.3847,0.001017383,0.448660713,0.000925754,1274,0.002780634,TRUE,5
1041,YFR004W,285490.05,274840.7615,287811.9393,233284.6894,242443.458,229595.6354,0.001018292,0.276879142,0.000997748,1275,0.002780935,TRUE,7
1724,YJL082W,285023.4297,298495.3986,285933.5064,228890.4266,219235.5655,237735.0452,0.00102142,0.805696181,0.000886307,1276,0.002787291,TRUE,7
2952,YOL059W,292862.5968,292565.1243,307867.0019,230252.5614,228212.1169,209862.0692,0.00102631,0.408226029,0.000800736,1277,0.002798442,TRUE,9
2374,YLR441C,222085.6248,212587.696,229735.0815,285546.6211,275767.562,294944.5397,0.001026804,0.552336916,0.001002963,1278,0.0027976,TRUE,65
2830,YNL259C,319476.6851,345830.6636,293035.9442,200974.6837,212439.2456,198247.5051,0.001026894,0.609904677,0.001880572,1279,0.002795656,TRUE,1
841,YEL020C,164852.1437,171800.1965,204888.533,314050.8478,325144.6287,320365.2597,0.001027006,0.625274807,0.00039964,1280,0.002793778,TRUE,3
2736,YNL110C,236945.5758,237097.5174,244763.8991,275172.9086,266552.1053,269687.6607,0.001029756,0.500926025,0.001023386,1281,0.002799073,TRUE,4
761,YDR412W,225549.8779,215189.9298,214642.669,280098.5938,304448.8557,279687.1419,0.001032769,0.765136112,0.001455508,1282,0.002805071,TRUE,3
892,YER020W,181796.0156,181115.4133,199454.7489,321317.966,337557.0009,283839.9833,0.001041164,0.720027939,0.001727558,1283,0.002825669,TRUE,3
1964,YKL106W,282303.4058,283288.9145,273027.873,235404.6862,231877.8789,244170.6187,0.001043708,0.72761547,0.000984391,1284,0.002830366,TRUE,10
769,YDR432W,221876.2213,235550.326,233924.8151,278213.9164,272293.3555,283162.4698,0.001044993,0.345125529,0.000884337,1285,0.002831646,TRUE,5
1888,YJR139C,278069.3552,296564.5987,280048.6639,238406.8809,230822.6673,229200.4473,0.001050249,0.752131711,0.001326251,1286,0.002843675,TRUE,16
1052,YFR018C,273356.5147,280173.5372,282329.5169,237125.5471,232204.2332,245090.6912,0.001052286,0.707034906,0.000940752,1287,0.002846977,TRUE,1
903,YER032W,231345.2439,233434.6262,242646.4117,276887.3343,275900.266,268466.4621,0.001054697,0.637005152,0.00097036,1288,0.002851286,TRUE,2
982,YER154W,204681.8147,210165.0977,209366.1028,313422.9686,273455.1538,301332.9165,0.001056153,0.327362642,0.001815764,1289,0.002853005,TRUE,1
3342,YPL225W,297253.1699,294009.286,283750.1639,224223.4693,218421.692,238489.2063,0.001059483,0.69689945,0.000861142,1290,0.002859782,TRUE,17
19,YAL023C,286523.4473,283052.1755,299047.2,233841.7127,235110.5415,219697.3029,0.001060811,0.364491132,0.000978596,1291,0.00286115,TRUE,10
2100,YLL011W,228946.7942,238396.1425,226804.8646,269318.6455,278678.1358,283124.5131,0.001061426,0.418420302,0.001077236,1292,0.002860591,TRUE,10
2789,YNL197C,244926.525,241127.2062,235954.01,271271.4091,271832.9803,265290.337,0.001061549,0.583456324,0.000993128,1293,0.002858712,TRUE,2
2215,YLR172C,307077.8978,302803.1789,302246.3282,210713.7013,234781.7243,206948.9343,0.001062696,0.332045855,0.000612488,1294,0.002859588,TRUE,5
1362,YGR211W,212795.2055,231413.3397,220011.9197,292626.4487,275898.2539,286994.1647,0.001063333,0.286993812,0.000954252,1295,0.002859093,TRUE,14
3343,YPL226W,266249.4861,267876.8042,267848.2024,251554.3016,243986.3709,246866.2481,0.001065165,0.72032656,0.00094136,1296,0.002861809,TRUE,42
2261,YLR243W,213045.5686,222855.9909,222434.7384,303311.606,279889.9831,277823.4777,0.001077425,0.405640003,0.001533222,1297,0.002892517,TRUE,1
1096,YGL029W,221382.2036,197629.6779,208082.2682,291493.7913,310555.1045,285823.1194,0.001081336,0.804659045,0.001024045,1298,0.002900778,TRUE,1
1348,YGR194C,211975.7802,227691.5954,223653.4769,279406.7809,279327.4003,297873.6751,0.00108138,0.365138358,0.001150706,1299,0.002898665,TRUE,4
518,YDL226C,290164.5182,295447.7571,280518.7448,240024.6826,225119.1602,223620.4084,0.001083089,0.697767726,0.000974617,1300,0.002901012,TRUE,17
2475,YMR004W,269885.3639,275598.0747,278261.523,243823.4582,245312.8823,235893.0995,0.001083114,0.455181114,0.001006172,1301,0.002898849,TRUE,7
1898,YKL006W,505413.0516,661141.4135,515545.5237,802.6051655,3402.567494,6778.345839,0.001084833,0.51770339,0.000379166,1302,0.002901219,TRUE,2
56,YBL002W,218397.8263,220343.4095,210582.369,296091.5027,271348.8845,299699.6138,0.001085915,0.30710577,0.001510245,1303,0.002901885,TRUE,7
2360,YLR420W,234950.3869,226969.4443,238079.4772,274781.6015,282964.3779,269819.5802,0.001087107,0.822870368,0.001099324,1304,0.002902842,TRUE,8
66,YBL018C,293190.4318,336412.1189,318262.7091,201535.3892,200052.4458,219788.6662,0.001089851,0.742634434,0.001494781,1305,0.002907938,TRUE,1
1634,YIL129C,304419.2989,310568.363,278060.7674,219882.1865,220652.2422,225175.2929,0.0010955,0.681834078,0.001692229,1306,0.002920775,TRUE,7
2465,YML123C,320084.3493,298664.799,304723.7498,227289.098,199169.0339,215048.5711,0.001096606,0.627741109,0.000811985,1307,0.002921487,TRUE,7
1016,YFL022C,272916.0412,285014.7211,270109.3809,239614.8969,239860.9695,240957.7698,0.001100113,0.75080842,0.00144919,1308,0.002928588,TRUE,16
2792,YNL201C,314544.0709,315569.8804,281952.8676,215713.0275,211035.5701,222888.5406,0.001100826,0.702214171,0.00163714,1309,0.002928247,TRUE,5
2039,YKR008W,292204.4579,287610.9,275826.2698,224661.1527,236707.9856,236347.6773,0.00110135,0.491605263,0.001108517,1310,0.002927404,TRUE,7
1363,YGR214W,268080.356,269969.3896,270329.1229,246060.9692,240937.6879,250027.4733,0.001106186,0.739804408,0.000945152,1311,0.002938016,TRUE,12
561,YDR061W,227623.8233,234427.6371,215359.8094,277742.3581,286292.68,280710.1698,0.001109255,0.448467031,0.000802075,1312,0.002943923,TRUE,9
1219,YGL243W,304689.0602,277017.4978,292021.2949,228930.9527,223482.4086,230976.6728,0.00111019,0.426477719,0.001576621,1313,0.00294416,TRUE,1
1317,YGR147C,204141.4823,194445.3306,195833.2706,282856.5672,333994.841,298386.6575,0.001112178,0.76827031,0.002279132,1314,0.002947186,TRUE,1
97,YBL067C,294789.2087,286256.0474,292519.4969,226387.857,239948.0304,217961.3845,0.001119939,0.30649424,0.000791436,1315,0.002965495,TRUE,4
727,YDR356W,234818.151,243342.161,229881.6431,276126.3344,271043.5997,272278.8472,0.001121601,0.318159681,0.00091895,1316,0.002967641,TRUE,4
910,YER048C,267886.4245,274702.5328,275316.7354,243463.7204,247558.4025,238757.4634,0.001122637,0.456157464,0.001082914,1317,0.002968127,TRUE,10
953,YER105C,307819.774,314660.3121,299789.2243,219248.8018,196905.7713,225497.9194,0.001124084,0.794012542,0.000642794,1318,0.002969697,TRUE,13
2700,YNL059C,286827.8538,289139.0239,273070.7449,234216.5788,240101.7944,228923.9422,0.001126716,0.519602671,0.00123479,1319,0.002974394,TRUE,6
3420,YPR097W,295146.1275,304700.1882,276237.3779,222849.604,227358.7575,229855.3994,0.00112864,0.674237255,0.00161775,1320,0.002977217,TRUE,9
2932,YOL025W,277658.2435,285534.7068,270387.8931,234266.198,241049.3801,240579.1499,0.001130195,0.632452058,0.001309943,1321,0.002979062,TRUE,1
3359,YPL249C,305815.5891,282344.4894,287135.0357,226013.0382,234884.3626,221408.7719,0.001131252,0.320561435,0.001412573,1322,0.002979592,TRUE,1
976,YER145C,235808.3729,241459.0293,231983.0659,277049.1095,265987.8968,275310.5227,0.001138526,0.275225011,0.001170411,1323,0.002996483,TRUE,3
3225,YPL010W,277374.6283,306964.6819,290682.0157,229329.3261,227826.6806,224773.3214,0.001141702,0.711801631,0.001750233,1324,0.003002572,TRUE,6
690,YDR296W,191867.8228,201009.2013,222137.7449,307268.6023,291817.9505,298664.4761,0.001145428,0.514650011,0.000711093,1325,0.003010099,TRUE,1
2486,YMR024W,147600.4515,151716.6017,150964.529,362646.4155,280293.4287,386502.4231,0.001154018,0.328876952,0.003892263,1326,0.003030384,TRUE,8
1756,YJL146W,213991.329,225836.636,231775.523,281878.0769,292548.9519,276720.8796,0.001160285,0.611872483,0.001029288,1327,0.003044547,TRUE,2
174,YBR086C,267759.6622,266121.852,262664.3031,251595.1414,247840.0567,247352.8199,0.001170861,0.623035663,0.001183133,1328,0.003069984,TRUE,8
250,YBR205W,275977.1336,286640.5603,273660.0142,237399.589,232698.0528,243328.3819,0.00117314,0.818684014,0.001251098,1329,0.003073645,TRUE,10
3408,YPR070W,215241.1199,231535.171,229054.4843,290181.1531,281263.0799,275394.5797,0.001173242,0.414804846,0.001015012,1330,0.0030716,TRUE,1
1257,YGR048W,273178.0113,268726.7962,280393.8035,238366.17,242302.2752,245581.355,0.001188008,0.392887944,0.00130658,1331,0.003107923,TRUE,5
129,YBR015C,232539.2282,237649.5093,224794.571,269160.9168,278725.1277,282433.6413,0.001189795,0.442858311,0.001154736,1332,0.00311026,TRUE,11
2145,YLR038C,84293.62753,82227.18707,100791.4873,445952.9804,274772.344,457800.3109,0.001195829,0.386146094,0.006927906,1333,0.003123689,TRUE,5
1390,YGR262C,280924.0469,291496.1115,272537.6348,237483.6247,238082.3411,230872.2235,0.001205043,0.64947177,0.001487578,1334,0.003145398,TRUE,1
64,YBL016W,181512.289,206575.2052,190895.6791,334084.0065,288620.0732,302660.8569,0.001211486,0.302335326,0.001651843,1335,0.003159846,TRUE,1
3208,YOR360C,191074.4151,188264.0702,216718.7378,297062.8871,322119.6905,295659.1878,0.001223792,0.759315373,0.001044914,1336,0.003189554,TRUE,1
3167,YOR285W,170341.8402,146620.5465,177001.0879,309351.9745,377600.4477,313336.8107,0.001226425,0.847651609,0.002141224,1337,0.003194025,TRUE,2
2411,YML035C,293468.992,285944.8478,279517.4711,227054.8559,242044.9223,226517.2855,0.001227442,0.358460673,0.001106629,1338,0.003194284,TRUE,12
1022,YFL029C,277650.0615,286457.9239,271922.3887,233807.2523,236398.7465,243485.2719,0.001228044,0.725986949,0.001348496,1339,0.003193464,TRUE,5
1610,YIL085C,306916.7458,287062.5245,278338.8378,230058.0498,229126.8682,224626.7468,0.001233095,0.470597239,0.001882889,1340,0.003204208,TRUE,1
3319,YPL183C,225394.4136,221579.9039,210559.0001,275391.8496,301245.3021,285207.2017,0.001233486,0.653263083,0.001469334,1341,0.003202832,TRUE,10
2170,YLR078C,363330.1004,403185.7118,310463.8956,162957.4913,160004.5038,187797.4177,0.001239856,0.75369588,0.002614014,1342,0.003216974,TRUE,2
3107,YOR179C,309317.4613,304229.3716,293943.3714,203588.4752,231321.5352,220501.0467,0.001243945,0.397249086,0.000814423,1343,0.00322518,TRUE,1
2248,YLR221C,302920.6713,285018.4201,304117.3925,217227.303,236040.7666,216275.0881,0.001247155,0.262173942,0.001142707,1344,0.003231096,TRUE,1
2765,YNL155W,279091.6863,300910.9783,285207.7156,227168.4307,224921.1236,237471.4814,0.001249895,0.791585857,0.001497506,1345,0.003235788,TRUE,5
